product_id,cloudinary_url
290,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942876/chip/lativ290.jpg
291,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942879/chip/lativ291.jpg
292,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942880/chip/lativ292.jpg
293,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942883/chip/lativ293.jpg
294,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942885/chip/lativ294.jpg
295,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942887/chip/lativ295.jpg
296,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942889/chip/lativ296.jpg
297,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942891/chip/lativ297.jpg
298,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942893/chip/lativ298.jpg
299,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942895/chip/lativ299.jpg
300,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942897/chip/lativ300.jpg
301,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942899/chip/lativ301.jpg
302,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942901/chip/lativ302.jpg
303,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942903/chip/lativ303.jpg
304,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942906/chip/lativ304.jpg
305,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942908/chip/lativ305.jpg
306,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942910/chip/lativ306.jpg
307,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942912/chip/lativ307.jpg
308,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942914/chip/lativ308.jpg
309,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942916/chip/lativ309.jpg
